"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"581",997,6,9,1978,18,"DS","M",49,102
"582",998,6,9,1978,14,"DS","F",51,122
"583",999,6,9,1978,18,"DM","F",34,40
"584",1000,6,9,1978,5,"DS","F",46,71
"585",1001,6,9,1978,18,"DM","F",34,42
"586",1003,6,9,1978,1,"DS","M",53,160
"587",1004,6,9,1978,6,"DS","F",50,82
"588",1005,6,9,1978,5,"DS","M",54,134
"589",1006,6,9,1978,6,"DM","M",37,38
"590",1007,6,9,1978,1,"DM","F",37,40
"591",1008,6,9,1978,18,"DM","F",32,37
"592",1009,6,9,1978,3,"OT","F",20,29
"593",1010,6,9,1978,13,"DS","F",47,107
"594",1011,6,9,1978,1,"DS","M",52,100
"595",1012,6,9,1978,6,"DS","M",46,32
"596",1013,6,9,1978,1,"DO","M",35,38
"597",1014,6,9,1978,6,"DS","F",50,73
"598",1016,6,9,1978,4,"DS","F",49,119
"599",1017,6,9,1978,5,"DM","F",36,50
"600",1018,6,9,1978,2,"DM","M",36,43
"601",1019,6,9,1978,1,"DS","F",49,59
"602",1020,6,9,1978,16,"DM","M",38,48
"603",1021,6,9,1978,1,"DS","M",49,58
"604",1022,6,9,1978,6,"DM","M",37,41
"605",1023,6,9,1978,4,"DS","F",49,81
"606",1024,6,9,1978,4,"DS","M",50,93
"607",1025,6,9,1978,14,"DM","M",35,28
"608",1026,6,9,1978,13,"OL","M",22,44
"609",1027,6,9,1978,13,"OT","F",19,28
"610",1028,6,9,1978,13,"DM","F",36,24
"611",1029,6,9,1978,18,"NL","M",32,232
"612",1031,7,7,1978,9,"DS","F",51,127
"613",1032,7,7,1978,11,"PP","M",22,16
"614",1033,7,7,1978,12,"DM","F",38,44
"615",1034,7,7,1978,17,"DM","M",35,35
"616",1035,7,7,1978,12,"DM","M",31,17
"617",1036,7,7,1978,12,"DS","F",51,122
"618",1037,7,7,1978,11,"DS","M",52,122
"619",1038,7,7,1978,20,"DM","F",33,32
"620",1039,7,7,1978,11,"DM","F",37,48
"621",1040,7,7,1978,12,"DS","M",53,95
"622",1041,7,7,1978,17,"DM","M",37,45
"623",1042,7,7,1978,8,"DO","M",35,51
"624",1043,7,7,1978,17,"DM","M",36,47
"625",1044,7,7,1978,22,"DS","F",50,119
"626",1045,7,7,1978,8,"DS","F",49,124
"627",1046,7,7,1978,12,"DS","F",51,87
"628",1047,7,7,1978,6,"DS","F",50,85
"629",1049,7,7,1978,9,"DM","M",37,36
"630",1050,7,7,1978,22,"DS","F",49,123
"631",1051,7,7,1978,8,"DS","F",50,111
"632",1052,7,7,1978,17,"DM","F",33,39
"633",1053,7,7,1978,12,"DM","M",35,27
"634",1054,7,7,1978,22,"DS","F",52,105
"635",1055,7,7,1978,17,"DS","M",51,132
"636",1056,7,7,1978,17,"DM","F",36,45
"637",1057,7,7,1978,11,"DS","F",51,96
"638",1058,7,7,1978,12,"DM","F",35,40
"639",1059,7,7,1978,17,"DS","F",48,120
"640",1060,7,7,1978,12,"DM","M",37,43
"641",1061,7,7,1978,2,"DM","F",38,46
"642",1062,7,7,1978,2,"DM","F",37,43
"643",1063,7,7,1978,9,"DS","F",49,86
"644",1064,7,7,1978,21,"PF","M",16,8
"645",1065,7,7,1978,9,"DM","M",37,34
"646",1066,7,7,1978,12,"DS","M",52,106
"647",1067,7,7,1978,12,"OT","F",19,22
"648",1068,7,7,1978,17,"OL","F",20,29
"649",1069,7,7,1978,9,"DS","F",50,98
"650",1070,7,7,1978,17,"DO","M",35,33
"651",1075,7,8,1978,13,"DM","M",38,46
"652",1076,7,8,1978,15,"PP","F",21,12
"653",1077,7,8,1978,4,"DS","M",50,130
"654",1078,7,8,1978,15,"PP","F",23,10
"655",1079,7,8,1978,18,"DS","M",50,106
"656",1080,7,8,1978,14,"DM","F",36,39
"657",1081,7,8,1978,14,"NL","M",33,113
"658",1082,7,8,1978,1,"DM","F",38,45
"659",1083,7,8,1978,3,"NL","F",34,115
"660",1084,7,8,1978,4,"DM","F",36,36
"661",1085,7,8,1978,18,"DM","M",36,24
"662",1086,7,8,1978,14,"DS","F",51,120
"663",1087,7,8,1978,3,"NL","M",34,190
"664",1088,7,8,1978,14,"PP","M",23,10
"665",1089,7,8,1978,16,"DM","M",38,48
"666",1090,7,8,1978,18,"DM","F",35,29
"667",1091,7,8,1978,18,"DS","F",51,131
"668",1092,7,8,1978,13,"DM","F",36,34
"669",1093,7,8,1978,1,"DS","M",51,101
"670",1094,7,8,1978,18,"DM","F",34,37
"671",1095,7,8,1978,5,"DM","F",36,47
"672",1096,7,8,1978,5,"DS","M",52,133
"673",1097,7,8,1978,1,"DS","M",51,63
"674",1098,7,8,1978,16,"DM","M",36,46
"675",1099,7,8,1978,4,"DS","F",49,81
"676",1100,7,8,1978,5,"DS","M",50,71
"677",1102,7,8,1978,4,"DS","F",49,80
"678",1104,7,8,1978,14,"DM","F",38,47
"679",1105,7,8,1978,4,"DS","F",51,118
"680",1106,7,8,1978,4,"DS","M",51,91
"681",1107,8,4,1978,12,"DS","F",49,120
"682",1108,8,4,1978,17,"PE","M",20,19
"683",1109,8,4,1978,22,"DM","M",37,45
"684",1110,8,4,1978,17,"PE","F",19,14
"685",1111,8,4,1978,8,"DS","F",51,122
"686",1112,8,4,1978,17,"DM","M",35,37
"687",1113,8,4,1978,20,"DM","F",35,36
"688",1115,8,4,1978,12,"DS","F",49,95
"689",1116,8,4,1978,12,"PP","M",22,18
"690",1117,8,4,1978,20,"OL","M",20,17
"691",1118,8,4,1978,17,"DS","F",48,123
"692",1119,8,4,1978,12,"NL","M",33,189
"693",1120,8,4,1978,11,"DM","F",30,17
"694",1121,8,4,1978,17,"DM","M",38,50
"695",1122,8,4,1978,11,"DS","M",53,126
"696",1123,8,4,1978,17,"DM","F",33,44
"697",1124,8,4,1978,21,"PF","M",15,8
"698",1125,8,4,1978,12,"DM","M",38,44
"699",1126,8,4,1978,20,"PP","F",22,13
"700",1127,8,4,1978,9,"DM","M",37,39
"701",1128,8,4,1978,22,"DS","F",52,115
"702",1129,8,4,1978,17,"DO","M",35,38
"703",1130,8,4,1978,17,"DS","M",51,138
"704",1131,8,4,1978,20,"NL","F",33,179
"705",1133,8,4,1978,12,"DS","M",52,105
"706",1134,8,4,1978,11,"DM","F",35,43
"707",1135,8,4,1978,21,"PP","M",19,14
"708",1136,8,4,1978,12,"DM","M",35,32
"709",1137,8,4,1978,8,"DM","F",36,36
"710",1138,8,4,1978,9,"DM","M",38,40
"711",1139,8,4,1978,11,"DM","M",37,36
"712",1140,8,4,1978,19,"PM","M",20,19
"713",1141,8,4,1978,9,"DS","F",47,139
"714",1142,8,4,1978,21,"OL","M",20,20
"715",1143,8,4,1978,11,"DS","F",52,108
"716",1144,8,4,1978,19,"OT","M",19,12
"717",1145,8,4,1978,12,"DM","F",37,39
"718",1146,8,4,1978,17,"NL","F",32,149
"719",1148,8,5,1978,6,"DM","F",38,43
"720",1149,8,5,1978,16,"DM","M",38,48
"721",1150,8,5,1978,18,"DM","F",36,33
"722",1151,8,5,1978,2,"DS","M",52,165
"723",1152,8,5,1978,13,"DM","F",37,41
"724",1153,8,5,1978,18,"DS","M",49,112
"725",1154,8,5,1978,4,"DM","F",36,35
"726",1155,8,5,1978,6,"DS","F",50,100
"727",1157,8,5,1978,4,"DM","F",34,34
"728",1158,8,5,1978,5,"DS","F",48,88
"729",1159,8,5,1978,2,"DM","F",36,31
"730",1160,8,5,1978,14,"DS","F",49,123
"731",1161,8,5,1978,6,"PF","F",16,6
"732",1162,8,5,1978,5,"DS","M",53,137
"733",1164,8,5,1978,2,"NL","M",34,199
"734",1166,8,5,1978,4,"DS","M",48,96
"735",1167,8,5,1978,18,"DM","F",34,41
"736",1168,8,5,1978,15,"NL","F",31,196
"737",1169,8,5,1978,1,"DS","M",51,100
"738",1170,8,5,1978,6,"DM","M",37,40
"739",1172,8,5,1978,6,"DS","F",49,98
"740",1173,8,5,1978,13,"DM","F",37,34
"741",1174,8,5,1978,13,"OL","F",21,29
"742",1176,8,5,1978,18,"DM","F",33,36
"743",1177,8,5,1978,14,"DM","M",35,36
"744",1178,8,5,1978,16,"DM","M",38,49
"745",1179,8,5,1978,18,"DM","M",35,30
"746",1180,8,5,1978,4,"DS","F",48,83
"747",1181,8,5,1978,15,"PP","F",21,14
"748",1182,8,5,1978,1,"DS","F",50,88
"749",1183,8,5,1978,2,"DM","F",37,47
"750",1184,8,5,1978,14,"DM","F",36,43
"751",1185,8,5,1978,1,"DS","F",51,136
"752",1186,8,5,1978,4,"DS","F",47,82
"753",1188,8,5,1978,1,"DS","M",51,70
"754",1189,8,5,1978,4,"DS","F",50,119
"755",1191,8,5,1978,5,"DS","F",51,115
"756",1196,9,3,1978,17,"OL","F",21,33
"757",1198,9,3,1978,17,"DM","M",37,46
"758",1199,9,3,1978,12,"DS","M",51,107
"759",1200,9,3,1978,11,"DS","M",51,126
"760",1201,9,3,1978,12,"PP","M",23,19
"761",1202,9,3,1978,7,"PE","F",30,24
"762",1203,9,3,1978,11,"DM","F",35,45
"763",1205,9,3,1978,8,"DS","F",52,122
"764",1206,9,3,1978,20,"DM","F",37,39
"765",1207,9,3,1978,12,"DM","F",35,31
"766",1208,9,3,1978,11,"DM","M",36,30
"767",1209,9,3,1978,12,"DS","F",51,124
"768",1210,9,3,1978,8,"DO","M",35,54
"769",1211,9,3,1978,9,"DS","F",51,133
"770",1212,9,3,1978,17,"DS","F",51,122
"771",1214,9,3,1978,21,"PF","M",16,7
"772",1215,9,3,1978,17,"DM","M",39,52
"773",1216,9,3,1978,17,"DM","M",39,49
"774",1217,9,3,1978,20,"PF","M",16,8
"775",1218,9,3,1978,7,"PE","M",21,19
"776",1219,9,3,1978,9,"DM","M",38,43
"777",1220,9,3,1978,20,"NL","F",31,181
"778",1221,9,3,1978,11,"PP","F",22,14
"779",1222,9,3,1978,11,"OT","M",20,24
"780",1223,9,3,1978,22,"DS","F",50,128
"781",1224,9,3,1978,17,"DS","M",51,136
"782",1225,9,3,1978,9,"DS","F",50,100
"783",1226,9,3,1978,17,"DM","F",34,44
"784",1227,9,3,1978,11,"PP","M",22,13
"785",1228,9,3,1978,8,"DM","F",36,40
"786",1229,9,3,1978,9,"DM","M",38,41
"787",1230,9,3,1978,19,"PF","M",16,6
"788",1231,9,3,1978,20,"DS","M",51,127
"789",1232,9,3,1978,9,"PF","M",15,7
"790",1233,9,3,1978,21,"OL","M",21,24
"791",1234,9,3,1978,8,"DS","F",49,134
"792",1235,9,3,1978,11,"OT","F",20,20
"793",1236,9,3,1978,21,"PP","M",22,15
"794",1238,9,3,1978,22,"DS","F",50,125
"795",1239,9,3,1978,12,"DS","F",50,100
"796",1240,9,3,1978,19,"PE","F",20,13
"797",1241,9,3,1978,12,"DM","M",34,37
"798",1242,9,3,1978,8,"DM","F",35,40
"799",1243,9,3,1978,9,"DS","F",47,114
"800",1244,9,3,1978,11,"DS","F",52,110
"801",1245,9,3,1978,11,"DM","M",38,41
"802",1246,9,3,1978,8,"PF","M",15,8
"803",1247,9,3,1978,12,"DM","M",38,47
"804",1250,9,4,1978,3,"NL","F",34,141
"805",1251,9,4,1978,6,"DM","F",38,46
"806",1252,9,4,1978,14,"DM","F",36,40
"807",1253,9,4,1978,13,"OL","M",21,36
"808",1254,9,4,1978,18,"DS","M",52,107
"809",1255,9,4,1978,4,"DM","F",37,39
"810",1256,9,4,1978,3,"OT","M",21,27
"811",1257,9,4,1978,3,"PP","F",21,13
"812",1259,9,4,1978,14,"DM","M",36,47
"813",1260,9,4,1978,18,"DS","F",48,134
"814",1261,9,4,1978,2,"NL","M",32,197
"815",1262,9,4,1978,5,"DM","F",36,39
"816",1263,9,4,1978,13,"DS","F",48,86
"817",1264,9,4,1978,15,"PP","F",20,15
"818",1265,9,4,1978,15,"PF","F",16,6
"819",1266,9,4,1978,2,"DS","M",53,158
"820",1267,9,4,1978,4,"DS","M",51,118
"821",1268,9,4,1978,1,"DS","F",48,123
"822",1269,9,4,1978,2,"DM","F",38,41
"823",1270,9,4,1978,5,"DM","F",35,49
"824",1271,9,4,1978,1,"DS","M",51,124
"825",1272,9,4,1978,2,"DM","F",36,42
"826",1274,9,4,1978,6,"DS","F",51,106
"827",1275,9,4,1978,3,"PF","F",17,7
"828",1276,9,4,1978,18,"DM","M",35,38
"829",1277,9,4,1978,2,"DM","F",38,47
"830",1278,9,4,1978,6,"DS","F",49,114
"831",1280,9,4,1978,5,"DS","M",52,140
"832",1282,9,4,1978,4,"PF","F",16,6
"833",1283,9,4,1978,2,"PE","F",20,20
"834",1284,9,4,1978,6,"DO","M",33,45
"835",1285,9,4,1978,14,"NL","M",32,118
"836",1286,9,4,1978,3,"OT","F",20,28
"837",1287,9,4,1978,13,"DS","F",48,112
"838",1288,9,4,1978,1,"OT","M",19,20
"839",1289,9,4,1978,14,"DM","F",36,47
"840",1291,9,4,1978,5,"DM","F",37,38
"841",1292,9,4,1978,4,"DS","F",47,77
"842",1293,9,4,1978,5,"DS","F",51,126
"843",1294,9,4,1978,2,"PP","M",21,19
"844",1295,9,4,1978,18,"PE","F",18,16
"845",1296,9,4,1978,1,"DS","F",52,138
"846",1297,9,4,1978,4,"DS","F",52,125
"847",1298,9,4,1978,5,"DS","F",51,106
"848",1299,9,4,1978,6,"DM","M",34,43
"849",1300,9,4,1978,13,"DM","F",37,38
"850",1301,9,4,1978,2,"PE","M",20,17
"851",1302,9,4,1978,4,"DM","F",36,37
"852",1305,10,6,1978,1,"DS","F",47,120
"853",1306,10,6,1978,1,"DM","F",34,38
"854",1307,10,6,1978,1,"DS","M",50,125
"855",1309,10,6,1978,1,"DM","F",36,51
"856",1310,10,7,1978,20,"DM","F",36,41
"857",1311,10,7,1978,9,"OT","M",20,18
"858",1312,10,7,1978,11,"DM","F",34,45
"859",1313,10,7,1978,17,"OL","M",20,30
"860",1314,10,7,1978,8,"DS","F",50,118
"861",1315,10,7,1978,11,"DS","M",50,108
"862",1316,10,7,1978,21,"OL","M",20,30
"863",1317,10,7,1978,11,"DM","M",37,45
"864",1318,10,7,1978,11,"PP","F",21,15
"865",1320,10,7,1978,20,"DM","F",35,35
"866",1321,10,7,1978,8,"DO","M",36,50
"867",1322,10,7,1978,12,"DM","F",37,41
"868",1323,10,7,1978,22,"DS","F",51,112
"869",1324,10,7,1978,9,"DM","F",37,41
"870",1325,10,7,1978,9,"DS","F",50,129
"871",1326,10,7,1978,20,"DS","M",52,131
"872",1327,10,7,1978,11,"DO","M",34,45
"873",1328,10,7,1978,17,"DM","F",35,41
"874",1329,10,7,1978,12,"DM","M",36,40
"875",1330,10,7,1978,17,"DS","M",52,134
"876",1331,10,7,1978,9,"DS","M",50,132
"877",1332,10,7,1978,17,"DM","F",37,42
"878",1333,10,7,1978,17,"DS","F",50,121
"879",1334,10,7,1978,12,"DS","F",51,120
"880",1335,10,7,1978,9,"DS","F",50,98
"881",1336,10,7,1978,22,"DS","F",50,124
"882",1339,10,7,1978,17,"DM","M",38,48
"883",1340,10,7,1978,11,"DS","F",49,118
"884",1341,10,7,1978,9,"DM","M",37,37
"885",1342,10,7,1978,9,"DS","F",50,99
"886",1343,10,7,1978,11,"PF","F",15,6
"887",1344,10,7,1978,11,"DM","M",38,38
"888",1346,10,7,1978,11,"DM","F",35,41
"889",1348,10,7,1978,8,"DM","F",36,35
"890",1351,10,8,1978,2,"PF","M",15,6
"891",1353,10,8,1978,4,"DM","F",35,36
"892",1354,10,8,1978,5,"OT","F",21,20
"893",1355,10,8,1978,5,"OT","M",20,19
"894",1356,10,8,1978,14,"DM","F",36,37
"895",1357,10,8,1978,18,"PF","F",15,7
"896",1358,10,8,1978,5,"DS","M",52,131
"897",1359,10,8,1978,13,"DM","F",37,37
"898",1360,10,8,1978,18,"DS","M",48,113
"899",1363,10,8,1978,18,"DS","M",49,112
"900",1364,10,8,1978,14,"DS","F",50,121
"901",1365,10,8,1978,2,"DS","M",53,149
"902",1367,10,8,1978,6,"DS","F",52,110
"903",1368,10,8,1978,15,"PP","F",21,16
"904",1369,10,8,1978,6,"DM","M",37,38
"905",1370,10,8,1978,2,"DM","F",36,39
"906",1371,10,8,1978,4,"DS","M",53,115
"907",1372,10,8,1978,13,"PF","F",15,7
"908",1373,10,8,1978,18,"DS","F",51,135
"909",1375,10,8,1978,13,"PP","M",23,20
"910",1376,10,8,1978,6,"DS","F",48,102
"911",1378,10,8,1978,18,"PP","M",21,16
"912",1379,10,8,1978,14,"DM","M",38,45
"913",1380,10,8,1978,3,"PF","F",16,6
"914",1381,10,8,1978,5,"OT","F",20,25
"915",1382,10,8,1978,2,"DM","F",38,42
"916",1383,10,8,1978,5,"DM","F",36,46
"917",1384,10,8,1978,13,"DS","F",48,106
"918",1385,10,8,1978,13,"OL","F",20,24
"919",1386,10,8,1978,15,"PF","F",15,7
"920",1387,10,8,1978,4,"DS","F",51,120
"921",1389,10,8,1978,13,"DM","F",37,37
"922",1390,10,8,1978,5,"OT","M",20,25
"923",1391,10,8,1978,13,"OL","M",20,34
"924",1392,10,8,1978,6,"DM","M",36,45
"925",1394,10,8,1978,18,"DM","M",36,39
"926",1396,11,4,1978,9,"DM","M",35,42
"927",1397,11,4,1978,11,"DM","F",36,37
"928",1398,11,4,1978,17,"DS","F",50,120
"929",1399,11,4,1978,12,"DS","F",50,116
"930",1400,11,4,1978,19,"PF","M",15,6
"931",1401,11,4,1978,8,"DS","F",49,124
"932",1402,11,4,1978,1,"DM","F",36,39
"933",1404,11,4,1978,1,"DS","F",47,125
"934",1405,11,4,1978,11,"OT","F",20,23
"935",1406,11,4,1978,9,"DM","F",37,38
"936",1407,11,4,1978,12,"DM","M",36,32
"937",1408,11,4,1978,17,"DM","F",33,40
"938",1409,11,4,1978,8,"DO","M",35,54
"939",1410,11,4,1978,11,"OL","M",20,33
"940",1411,11,4,1978,9,"DS","F",50,126
"941",1412,11,4,1978,9,"DS","M",48,136
"942",1413,11,4,1978,8,"OL","F",20,28
"943",1415,11,4,1978,8,"DM","F",35,37
"944",1416,11,4,1978,1,"DM","F",35,39
"945",1417,11,4,1978,12,"DM","F",35,42
"946",1418,11,4,1978,8,"DO","F",32,45
"947",1419,11,4,1978,9,"DM","F",33,39
"948",1420,11,4,1978,19,"OT","M",20,21
"949",1421,11,4,1978,12,"OT","F",21,22
"950",1422,11,4,1978,1,"DS","M",52,130
"951",1423,11,4,1978,9,"DS","F",50,101
"952",1424,11,4,1978,17,"DO","F",31,45
"953",1425,11,4,1978,22,"DS","F",49,129
"954",1426,11,4,1978,11,"DM","M",37,45
"955",1427,11,4,1978,21,"PF","F",15,6
"956",1428,11,4,1978,12,"DM","M",37,45
"957",1429,11,4,1978,20,"DS","M",50,130
"958",1430,11,4,1978,9,"DM","M",37,39
"959",1431,11,4,1978,9,"DS","F",46,108
"960",1432,11,4,1978,11,"OL","F",20,28
"961",1433,11,4,1978,17,"DM","M",39,49
"962",1434,11,4,1978,11,"DM","M",38,39
"963",1435,11,4,1978,17,"SH","M",29,89
"964",1436,11,4,1978,8,"OT","F",20,24
"965",1439,11,5,1978,6,"DM","M",35,43
"966",1440,11,5,1978,4,"DM","F",36,36
"967",1441,11,5,1978,6,"DM","F",36,41
"968",1442,11,5,1978,13,"DM","F",39,40
"969",1443,11,5,1978,5,"OT","M",20,21
"970",1444,11,5,1978,18,"DM","F",34,37
"971",1445,11,5,1978,6,"DM","F",35,36
"972",1447,11,5,1978,6,"DS","F",50,111
"973",1448,11,5,1978,14,"DM","M",37,45
"974",1449,11,5,1978,5,"DS","M",52,132
"975",1450,11,5,1978,13,"DS","F",48,107
"976",1451,11,5,1978,18,"DS","M",50,119
"977",1452,11,5,1978,18,"DS","F",51,121
"978",1454,11,5,1978,4,"DS","M",49,111
"979",1455,11,5,1978,18,"OL","M",20,37
"980",1456,11,5,1978,6,"DM","M",37,37
"981",1457,11,5,1978,18,"OL","M",20,26
"982",1458,11,5,1978,4,"DM","M",35,38
"983",1459,11,5,1978,6,"DS","F",47,105
"984",1460,11,5,1978,18,"DM","M",36,41
"985",1461,11,5,1978,2,"DM","F",36,38
"986",1462,11,5,1978,4,"OT","F",20,22
"987",1463,11,5,1978,14,"DS","F",46,121
"988",1464,11,5,1978,18,"DM","F",36,38
"989",1465,11,5,1978,14,"NL","M",32,153
"990",1466,11,5,1978,14,"DM","F",36,43
"991",1467,11,5,1978,2,"PE","M",20,22
"992",1468,11,5,1978,13,"DM","F",37,40
"993",1469,11,5,1978,2,"DM","F",38,41
"994",1471,11,5,1978,13,"DM","F",37,37
"995",1472,11,5,1978,2,"OT","F",20,23
"996",1473,11,5,1978,4,"OT","M",20,28
"997",1477,12,2,1978,17,"OL","F",21,28
"998",1478,12,2,1978,19,"RM","M",17,8
"999",1479,12,2,1978,9,"OL","M",21,34
"1000",1481,12,2,1978,9,"OL","F",21,29
"1001",1482,12,2,1978,22,"OL","M",20,28
"1002",1483,12,2,1978,11,"DM","F",36,37
"1003",1484,12,2,1978,9,"DS","F",51,128
"1004",1485,12,2,1978,17,"DM","F",34,40
"1005",1486,12,2,1978,11,"DM","M",38,44
"1006",1487,12,2,1978,1,"DM","F",36,37
"1007",1488,12,2,1978,17,"DS","F",47,119
"1008",1489,12,2,1978,12,"DM","M",35,39
"1009",1490,12,2,1978,12,"NL","M",32,223
"1010",1491,12,2,1978,22,"OL","M",21,33
"1011",1492,12,2,1978,1,"DM","F",34,38
"1012",1493,12,2,1978,11,"OT","F",20,25
"1013",1494,12,2,1978,21,"RM","F",17,7
"1014",1495,12,2,1978,22,"OL","F",21,32
"1015",1496,12,2,1978,9,"DM","F",36,41
"1016",1497,12,2,1978,20,"DS","M",51,136
"1017",1498,12,2,1978,11,"DM","M",38,46
"1018",1499,12,2,1978,9,"DS","F",49,101
"1019",1500,12,2,1978,8,"DO","M",33,52
"1020",1501,12,2,1978,8,"DS","F",49,122
"1021",1503,12,2,1978,22,"DS","F",50,118
"1022",1504,12,2,1978,12,"DS","F",51,116
"1023",1505,12,2,1978,8,"OL","F",21,30
"1024",1506,12,2,1978,17,"DO","F",33,44
"1025",1507,12,2,1978,9,"OL","M",21,44
"1026",1508,12,2,1978,22,"OL","M",20,27
"1027",1509,12,2,1978,22,"DS","F",51,132
"1028",1511,12,2,1978,1,"DM","M",37,42
"1029",1512,12,2,1978,20,"NL","F",31,181
"1030",1513,12,2,1978,9,"DM","M",38,40
"1031",1514,12,2,1978,11,"DM","M",38,38
"1032",1515,12,2,1978,22,"DM","M",37,42
"1033",1516,12,2,1978,17,"OL","M",21,32
"1034",1519,12,3,1978,2,"DM","M",38,46
"1035",1520,12,3,1978,14,"DS","F",47,120
"1036",1521,12,3,1978,6,"DS","F",52,113
"1037",1522,12,3,1978,13,"DM","F",38,42
"1038",1523,12,3,1978,18,"DM","F",36,44
"1039",1524,12,3,1978,5,"DM","F",36,37
"1040",1525,12,3,1978,18,"DS","M",47,126
"1041",1526,12,3,1978,18,"DS","F",51,124
"1042",1527,12,3,1978,6,"DS","F",50,111
"1043",1528,12,3,1978,6,"DM","M",36,42
"1044",1529,12,3,1978,2,"DM","M",38,38
"1045",1531,12,3,1978,4,"DS","M",51,118
"1046",1532,12,3,1978,13,"OL","F",21,29
"1047",1533,12,3,1978,3,"OT","F",20,23
"1048",1534,12,3,1978,2,"DM","F",37,40
"1049",1535,12,3,1978,2,"DM","F",38,43
"1050",1536,12,3,1978,18,"DM","F",35,38
"1051",1537,12,3,1978,5,"DS","M",51,142
"1052",1538,12,3,1978,14,"DM","M",38,45
"1053",1539,12,3,1978,2,"DM","M",36,49
"1054",1540,12,3,1978,13,"DS","F",47,111
"1055",1542,12,3,1978,3,"OT","M",20,28
"1056",1543,12,3,1978,2,"OL","F",22,38
"1057",1544,12,3,1978,2,"OL","M",21,32
"1058",1546,12,3,1978,6,"OL","M",22,36
"1059",1547,12,3,1978,5,"OT","F",22,26
"1060",1548,12,3,1978,5,"OT","M",20,21
"1061",1551,12,3,1978,16,"DM","M",38,45
"1062",1552,1,28,1979,22,"DM","F",37,37
"1063",1553,1,28,1979,8,"DS","F",48,128
"1064",1554,1,28,1979,9,"DM","F",37,42
"1065",1555,1,28,1979,11,"DM","M",36,37
"1066",1557,1,28,1979,17,"DM","F",36,48
"1067",1558,1,28,1979,12,"DM","M",36,45
"1068",1559,1,28,1979,17,"DM","F",34,42
"1069",1560,1,28,1979,11,"DO","M",34,52
"1070",1561,1,28,1979,22,"OL","M",19,35
"1071",1562,1,28,1979,11,"DM","M",39,50
"1072",1563,1,28,1979,1,"OL","M",19,46
"1073",1564,1,28,1979,9,"DM","F",36,43
"1074",1565,1,28,1979,22,"DM","M",38,47
"1075",1566,1,28,1979,11,"OL","M",21,35
"1076",1567,1,28,1979,11,"DM","M",37,43
"1077",1573,1,29,1979,2,"OL","F",19,31
"1078",1581,1,29,1979,2,"DM","F",38,42
"1079",1586,1,29,1979,16,"DM","M",38,45
"1080",1593,1,29,1979,16,"DM","F",34,42
"1081",1617,2,24,1979,22,"OL","F",20,40
"1082",1618,2,24,1979,9,"OL","M",21,37
"1083",1619,2,24,1979,22,"DM","M",36,50
"1084",1620,2,24,1979,22,"DM","M",36,47
"1085",1621,2,24,1979,22,"DM","F",36,44
"1086",1622,2,24,1979,8,"OL","F",21,32
"1087",1624,2,24,1979,11,"DM","M",37,48
"1088",1625,2,24,1979,12,"DS","F",52,123
"1089",1626,2,24,1979,11,"OL","M",21,36
"1090",1627,2,24,1979,8,"DS","M",52,109
"1091",1628,2,24,1979,22,"DM","M",35,46
"1092",1629,2,24,1979,11,"DM","M",36,44
"1093",1631,2,24,1979,22,"DS","F",52,127
"1094",1632,2,24,1979,17,"DO","F",34,48
"1095",1633,2,24,1979,17,"DS","F",50,125
"1096",1634,2,24,1979,8,"DM","M",36,42
"1097",1635,2,24,1979,22,"DM","M",37,45
"1098",1636,2,24,1979,12,"DM","M",36,47
"1099",1637,2,24,1979,9,"DS","F",50,124
"1100",1638,2,24,1979,20,"DS","F",50,131
"1101",1644,2,25,1979,2,"DM","F",37,44
"1102",1645,2,25,1979,3,"OT","M",21,26
"1103",1646,2,25,1979,2,"OL","F",20,30
"1104",1647,2,25,1979,5,"DS","M",52,142
"1105",1648,2,25,1979,14,"DM","F",36,43
"1106",1649,2,25,1979,18,"DS","M",52,139
"1107",1650,2,25,1979,3,"OT","F",20,30
"1108",1651,2,25,1979,1,"DM","M",38,43
"1109",1652,2,25,1979,18,"DS","F",52,132
"1110",1653,2,25,1979,2,"PM","F",19,26
"1111",1654,2,25,1979,1,"DM","M",37,48
"1112",1655,2,25,1979,6,"DS","F",50,119
"1113",1656,2,25,1979,1,"DS","M",51,137
"1114",1657,2,25,1979,15,"PM","F",19,24
"1115",1658,2,25,1979,4,"DS","M",49,130
"1116",1659,2,25,1979,13,"DS","M",51,60
"1117",1660,2,25,1979,14,"DS","F",51,127
"1118",1661,2,25,1979,2,"DM","F",35,44
"1119",1662,2,25,1979,16,"OL","F",22,35
"1120",1663,2,25,1979,4,"DM","M",35,46
"1121",1664,2,25,1979,16,"OL","M",21,34
"1122",1665,2,25,1979,4,"DM","F",35,39
"1123",1666,2,25,1979,14,"DM","M",36,40
"1124",1667,2,25,1979,16,"DM","M",38,44
"1125",1668,2,25,1979,13,"DM","F",37,43
"1126",1669,2,25,1979,13,"OL","F",22,39
"1127",1670,2,25,1979,2,"PM","M",21,26
"1128",1671,3,31,1979,12,"DS","M",51,86
"1129",1672,3,31,1979,4,"DM","F",34,23
"1130",1673,3,31,1979,2,"DS","F",48,82
"1131",1674,3,31,1979,13,"DM","F",36,37
"1132",1675,3,31,1979,17,"PE","M",20,23
"1133",1676,3,31,1979,2,"DM","M",36,54
