tas	Year	Month	Country	ISO3	ISO2
22.4653	1915	2	ETH	NA	NA
23.4367	1915	3	ETH	NA	NA
23.7573	1915	4	ETH	NA	NA
23.5743	1915	5	ETH	NA	NA
23.3066	1915	6	ETH	NA	NA
22.5266	1915	7	ETH	NA	NA
22.2344	1915	8	ETH	NA	NA
22.6212	1915	9	ETH	NA	NA
22.1711	1915	10	ETH	NA	NA
21.4818	1915	11	ETH	NA	NA
20.6467	1915	12	ETH	NA	NA
20.534	1916	1	ETH	NA	NA
22.342	1916	2	ETH	NA	NA
23.2088	1916	3	ETH	NA	NA
23.7292	1916	4	ETH	NA	NA
23.4522	1916	5	ETH	NA	NA
23.1961	1916	6	ETH	NA	NA
22.2699	1916	7	ETH	NA	NA
22.0427	1916	8	ETH	NA	NA
22.4016	1916	9	ETH	NA	NA
21.7988	1916	10	ETH	NA	NA
21.3427	1916	11	ETH	NA	NA
20.5656	1916	12	ETH	NA	NA
21.1088	1917	1	ETH	NA	NA
22.3906	1917	2	ETH	NA	NA
23.328	1917	3	ETH	NA	NA
23.3834	1917	4	ETH	NA	NA
23.386	1917	5	ETH	NA	NA
23.1773	1917	6	ETH	NA	NA
22.5325	1917	7	ETH	NA	NA
22.1341	1917	8	ETH	NA	NA
22.2995	1917	9	ETH	NA	NA
22.0084	1917	10	ETH	NA	NA
21.1649	1917	11	ETH	NA	NA
20.6518	1917	12	ETH	NA	NA
20.7932	1918	1	ETH	NA	NA
22.0655	1918	2	ETH	NA	NA
22.9226	1918	3	ETH	NA	NA
23.187	1918	4	ETH	NA	NA
23.4641	1918	5	ETH	NA	NA
23.2766	1918	6	ETH	NA	NA
22.669	1918	7	ETH	NA	NA
22.2814	1918	8	ETH	NA	NA
22.793	1918	9	ETH	NA	NA
22.1999	1918	10	ETH	NA	NA
21.4035	1918	11	ETH	NA	NA
20.9634	1918	12	ETH	NA	NA
21.96	1919	1	ETH	NA	NA
22.7076	1919	2	ETH	NA	NA
23.7729	1919	3	ETH	NA	NA
23.5555	1919	4	ETH	NA	NA
23.6957	1919	5	ETH	NA	NA
23.3952	1919	6	ETH	NA	NA
22.5476	1919	7	ETH	NA	NA
22.6112	1919	8	ETH	NA	NA
22.7487	1919	9	ETH	NA	NA
22.2032	1919	10	ETH	NA	NA
21.2096	1919	11	ETH	NA	NA
20.7954	1919	12	ETH	NA	NA
21.0029	1920	1	ETH	NA	NA
21.7294	1920	2	ETH	NA	NA
23.0842	1920	3	ETH	NA	NA
23.5977	1920	4	ETH	NA	NA
23.3872	1920	5	ETH	NA	NA
23.3933	1920	6	ETH	NA	NA
22.4778	1920	7	ETH	NA	NA
21.8415	1920	8	ETH	NA	NA
22.3866	1920	9	ETH	NA	NA
22.067	1920	10	ETH	NA	NA
21.2147	1920	11	ETH	NA	NA
20.6709	1920	12	ETH	NA	NA
20.906	1921	1	ETH	NA	NA
21.824	1921	2	ETH	NA	NA
22.84	1921	3	ETH	NA	NA
24.1739	1921	4	ETH	NA	NA
23.5358	1921	5	ETH	NA	NA
23.3867	1921	6	ETH	NA	NA
22.5035	1921	7	ETH	NA	NA
21.9595	1921	8	ETH	NA	NA
22.7258	1921	9	ETH	NA	NA
22.2689	1921	10	ETH	NA	NA
21.5536	1921	11	ETH	NA	NA
21.4406	1921	12	ETH	NA	NA
21.501	1922	1	ETH	NA	NA
22.501	1922	2	ETH	NA	NA
23.459	1922	3	ETH	NA	NA
23.8849	1922	4	ETH	NA	NA
23.6563	1922	5	ETH	NA	NA
23.7857	1922	6	ETH	NA	NA
22.3494	1922	7	ETH	NA	NA
22.0996	1922	8	ETH	NA	NA
22.5616	1922	9	ETH	NA	NA
22.2501	1922	10	ETH	NA	NA
21.81	1922	11	ETH	NA	NA
21.084	1922	12	ETH	NA	NA
21.8692	1923	1	ETH	NA	NA
21.9849	1923	2	ETH	NA	NA
23.5508	1923	3	ETH	NA	NA
23.5164	1923	4	ETH	NA	NA
23.4055	1923	5	ETH	NA	NA
23.3084	1923	6	ETH	NA	NA
22.2502	1923	7	ETH	NA	NA
21.8259	1923	8	ETH	NA	NA
22.504	1923	9	ETH	NA	NA
21.9242	1923	10	ETH	NA	NA
21.0912	1923	11	ETH	NA	NA
20.8461	1923	12	ETH	NA	NA
21.4952	1924	1	ETH	NA	NA
22.761	1924	2	ETH	NA	NA
23.9205	1924	3	ETH	NA	NA
23.9611	1924	4	ETH	NA	NA
23.6731	1924	5	ETH	NA	NA
23.6181	1924	6	ETH	NA	NA
22.7138	1924	7	ETH	NA	NA
22.4646	1924	8	ETH	NA	NA
22.7341	1924	9	ETH	NA	NA
22.4815	1924	10	ETH	NA	NA
21.576	1924	11	ETH	NA	NA
21.2118	1924	12	ETH	NA	NA
20.661	1925	1	ETH	NA	NA
21.7876	1925	2	ETH	NA	NA
23.5977	1925	3	ETH	NA	NA
23.7811	1925	4	ETH	NA	NA
23.6613	1925	5	ETH	NA	NA
23.5032	1925	6	ETH	NA	NA
22.8737	1925	7	ETH	NA	NA
22.5361	1925	8	ETH	NA	NA
23.0236	1925	9	ETH	NA	NA
22.2427	1925	10	ETH	NA	NA
21.4472	1925	11	ETH	NA	NA
21.0049	1925	12	ETH	NA	NA
20.9881	1926	1	ETH	NA	NA
22.2541	1926	2	ETH	NA	NA
23.081	1926	3	ETH	NA	NA
23.3803	1926	4	ETH	NA	NA
23.8987	1926	5	ETH	NA	NA
23.7484	1926	6	ETH	NA	NA
22.759	1926	7	ETH	NA	NA
22.8324	1926	8	ETH	NA	NA
23.1142	1926	9	ETH	NA	NA
22.2344	1926	10	ETH	NA	NA
21.2082	1926	11	ETH	NA	NA
20.7089	1926	12	ETH	NA	NA
21.6169	1927	1	ETH	NA	NA
22.1759	1927	2	ETH	NA	NA
23.4579	1927	3	ETH	NA	NA
23.1903	1927	4	ETH	NA	NA
23.5064	1927	5	ETH	NA	NA
23.3665	1927	6	ETH	NA	NA
22.5895	1927	7	ETH	NA	NA
22.5672	1927	8	ETH	NA	NA
22.8446	1927	9	ETH	NA	NA
22.6884	1927	10	ETH	NA	NA
21.7656	1927	11	ETH	NA	NA
21.5384	1927	12	ETH	NA	NA
21.8198	1928	1	ETH	NA	NA
22.5345	1928	2	ETH	NA	NA
24.0218	1928	3	ETH	NA	NA
24.1055	1928	4	ETH	NA	NA
23.8091	1928	5	ETH	NA	NA
23.5552	1928	6	ETH	NA	NA
22.8089	1928	7	ETH	NA	NA
22.3409	1928	8	ETH	NA	NA
23.0361	1928	9	ETH	NA	NA
22.48	1928	10	ETH	NA	NA
21.6075	1928	11	ETH	NA	NA
21.0899	1928	12	ETH	NA	NA
21.456	1929	1	ETH	NA	NA
22.9434	1929	2	ETH	NA	NA
23.6991	1929	3	ETH	NA	NA
24.0815	1929	4	ETH	NA	NA
23.6085	1929	5	ETH	NA	NA
23.2781	1929	6	ETH	NA	NA
22.0127	1929	7	ETH	NA	NA
22.0217	1929	8	ETH	NA	NA
22.5541	1929	9	ETH	NA	NA
22.1342	1929	10	ETH	NA	NA
21.3507	1929	11	ETH	NA	NA
20.4839	1929	12	ETH	NA	NA
20.8004	1930	1	ETH	NA	NA
22.483	1930	2	ETH	NA	NA
23.1361	1930	3	ETH	NA	NA
23.6088	1930	4	ETH	NA	NA
23.4331	1930	5	ETH	NA	NA
22.9392	1930	6	ETH	NA	NA
22.1851	1930	7	ETH	NA	NA
22.0311	1930	8	ETH	NA	NA
22.6435	1930	9	ETH	NA	NA
22.0832	1930	10	ETH	NA	NA
20.9347	1930	11	ETH	NA	NA
20.9278	1930	12	ETH	NA	NA
21.1476	1931	1	ETH	NA	NA
22.6623	1931	2	ETH	NA	NA
23.4047	1931	3	ETH	NA	NA
23.6861	1931	4	ETH	NA	NA
23.737	1931	5	ETH	NA	NA
23.586	1931	6	ETH	NA	NA
22.5435	1931	7	ETH	NA	NA
22.2909	1931	8	ETH	NA	NA
22.6468	1931	9	ETH	NA	NA
22.3641	1931	10	ETH	NA	NA
21.475	1931	11	ETH	NA	NA
20.9686	1931	12	ETH	NA	NA
21.3234	1932	1	ETH	NA	NA
22.6049	1932	2	ETH	NA	NA
23.5174	1932	3	ETH	NA	NA
23.8924	1932	4	ETH	NA	NA
23.4316	1932	5	ETH	NA	NA
23.3937	1932	6	ETH	NA	NA
22.275	1932	7	ETH	NA	NA
22.0285	1932	8	ETH	NA	NA
22.5293	1932	9	ETH	NA	NA
22.2705	1932	10	ETH	NA	NA
21.4275	1932	11	ETH	NA	NA
20.8203	1932	12	ETH	NA	NA
21.5926	1933	1	ETH	NA	NA
22.836	1933	2	ETH	NA	NA
23.7719	1933	3	ETH	NA	NA
23.7181	1933	4	ETH	NA	NA
23.7993	1933	5	ETH	NA	NA
23.4711	1933	6	ETH	NA	NA
22.547	1933	7	ETH	NA	NA
22.2296	1933	8	ETH	NA	NA
22.698	1933	9	ETH	NA	NA
22.4096	1933	10	ETH	NA	NA
21.8449	1933	11	ETH	NA	NA
21.1743	1933	12	ETH	NA	NA
21.2434	1934	1	ETH	NA	NA
22.0071	1934	2	ETH	NA	NA
23.5039	1934	3	ETH	NA	NA
23.9679	1934	4	ETH	NA	NA
23.7103	1934	5	ETH	NA	NA
23.3394	1934	6	ETH	NA	NA
22.3641	1934	7	ETH	NA	NA
22.2588	1934	8	ETH	NA	NA
22.7069	1934	9	ETH	NA	NA
22.3764	1934	10	ETH	NA	NA
21.6612	1934	11	ETH	NA	NA
20.7961	1934	12	ETH	NA	NA
21.8034	1935	1	ETH	NA	NA
22.5411	1935	2	ETH	NA	NA
24.0223	1935	3	ETH	NA	NA
23.7539	1935	4	ETH	NA	NA
23.4956	1935	5	ETH	NA	NA
23.1668	1935	6	ETH	NA	NA
22.3831	1935	7	ETH	NA	NA
21.9295	1935	8	ETH	NA	NA
22.5861	1935	9	ETH	NA	NA
22.365	1935	10	ETH	NA	NA
21.3679	1935	11	ETH	NA	NA
21.0603	1935	12	ETH	NA	NA
21.185	1936	1	ETH	NA	NA
22.6416	1936	2	ETH	NA	NA
23.8751	1936	3	ETH	NA	NA
24.0584	1936	4	ETH	NA	NA
24.0558	1936	5	ETH	NA	NA
23.314	1936	6	ETH	NA	NA
22.2557	1936	7	ETH	NA	NA
22.0305	1936	8	ETH	NA	NA
22.5472	1936	9	ETH	NA	NA
22.4664	1936	10	ETH	NA	NA
21.7485	1936	11	ETH	NA	NA
21.111	1936	12	ETH	NA	NA
21.1469	1937	1	ETH	NA	NA
22.6431	1937	2	ETH	NA	NA
23.5861	1937	3	ETH	NA	NA
24.1233	1937	4	ETH	NA	NA
23.8626	1937	5	ETH	NA	NA
23.5321	1937	6	ETH	NA	NA
22.378	1937	7	ETH	NA	NA
22.254	1937	8	ETH	NA	NA
22.8007	1937	9	ETH	NA	NA
22.5238	1937	10	ETH	NA	NA
21.5833	1937	11	ETH	NA	NA
21.2477	1937	12	ETH	NA	NA
21.4615	1938	1	ETH	NA	NA
22.6784	1938	2	ETH	NA	NA
23.4056	1938	3	ETH	NA	NA
24.4278	1938	4	ETH	NA	NA
23.782	1938	5	ETH	NA	NA
23.3742	1938	6	ETH	NA	NA
22.194	1938	7	ETH	NA	NA
21.9482	1938	8	ETH	NA	NA
22.4191	1938	9	ETH	NA	NA
22.2634	1938	10	ETH	NA	NA
21.531	1938	11	ETH	NA	NA
21.1054	1938	12	ETH	NA	NA
21.4192	1939	1	ETH	NA	NA
22.5476	1939	2	ETH	NA	NA
23.7726	1939	3	ETH	NA	NA
24.1425	1939	4	ETH	NA	NA
24.0808	1939	5	ETH	NA	NA
23.5231	1939	6	ETH	NA	NA
22.6652	1939	7	ETH	NA	NA
22.4707	1939	8	ETH	NA	NA
22.8119	1939	9	ETH	NA	NA
22.453	1939	10	ETH	NA	NA
21.6734	1939	11	ETH	NA	NA
21.3906	1939	12	ETH	NA	NA
21.9924	1940	1	ETH	NA	NA
23.0641	1940	2	ETH	NA	NA
23.2513	1940	3	ETH	NA	NA
24.0272	1940	4	ETH	NA	NA
24.3421	1940	5	ETH	NA	NA
24.1975	1940	6	ETH	NA	NA
22.6942	1940	7	ETH	NA	NA
22.6006	1940	8	ETH	NA	NA
23.3512	1940	9	ETH	NA	NA
22.7501	1940	10	ETH	NA	NA
21.9392	1940	11	ETH	NA	NA
21.9434	1940	12	ETH	NA	NA
21.4055	1941	1	ETH	NA	NA
22.7813	1941	2	ETH	NA	NA
23.7416	1941	3	ETH	NA	NA
24.4141	1941	4	ETH	NA	NA
23.8097	1941	5	ETH	NA	NA
23.0715	1941	6	ETH	NA	NA
22.7183	1941	7	ETH	NA	NA
22.1667	1941	8	ETH	NA	NA
22.8299	1941	9	ETH	NA	NA
22.4542	1941	10	ETH	NA	NA
21.605	1941	11	ETH	NA	NA
20.3847	1941	12	ETH	NA	NA
21.1527	1942	1	ETH	NA	NA
22.8503	1942	2	ETH	NA	NA
23.4091	1942	3	ETH	NA	NA
24.4539	1942	4	ETH	NA	NA
23.3273	1942	5	ETH	NA	NA
23.7732	1942	6	ETH	NA	NA
21.6571	1942	7	ETH	NA	NA
21.6256	1942	8	ETH	NA	NA
22.4569	1942	9	ETH	NA	NA
22.318	1942	10	ETH	NA	NA
21.6912	1942	11	ETH	NA	NA
20.9879	1942	12	ETH	NA	NA
20.8412	1943	1	ETH	NA	NA
21.2516	1943	2	ETH	NA	NA
22.5215	1943	3	ETH	NA	NA
23.3096	1943	4	ETH	NA	NA
23.3029	1943	5	ETH	NA	NA
22.4334	1943	6	ETH	NA	NA
22.0375	1943	7	ETH	NA	NA
21.6404	1943	8	ETH	NA	NA
22.0787	1943	9	ETH	NA	NA
21.7447	1943	10	ETH	NA	NA
21.7734	1943	11	ETH	NA	NA
21.3554	1943	12	ETH	NA	NA
21.3496	1944	1	ETH	NA	NA
22.4067	1944	2	ETH	NA	NA
23.4963	1944	3	ETH	NA	NA
24.2741	1944	4	ETH	NA	NA
23.9305	1944	5	ETH	NA	NA
23.6293	1944	6	ETH	NA	NA
21.9462	1944	7	ETH	NA	NA
22.0373	1944	8	ETH	NA	NA
22.3697	1944	9	ETH	NA	NA
22.3967	1944	10	ETH	NA	NA
20.8538	1944	11	ETH	NA	NA
20.8034	1944	12	ETH	NA	NA
21.48	1945	1	ETH	NA	NA
21.3409	1945	2	ETH	NA	NA
22.9652	1945	3	ETH	NA	NA
24.3089	1945	4	ETH	NA	NA
23.7283	1945	5	ETH	NA	NA
23.0139	1945	6	ETH	NA	NA
22.2081	1945	7	ETH	NA	NA
21.5284	1945	8	ETH	NA	NA
22.0267	1945	9	ETH	NA	NA
21.7574	1945	10	ETH	NA	NA
21.0951	1945	11	ETH	NA	NA
20.6148	1945	12	ETH	NA	NA
21.3393	1946	1	ETH	NA	NA
22.9955	1946	2	ETH	NA	NA
23.2926	1946	3	ETH	NA	NA
23.7201	1946	4	ETH	NA	NA
24.2752	1946	5	ETH	NA	NA
22.892	1946	6	ETH	NA	NA
22.6131	1946	7	ETH	NA	NA
22.0688	1946	8	ETH	NA	NA
23.1289	1946	9	ETH	NA	NA
22.8878	1946	10	ETH	NA	NA
21.8976	1946	11	ETH	NA	NA
21.4678	1946	12	ETH	NA	NA
21.7602	1947	1	ETH	NA	NA
22.5138	1947	2	ETH	NA	NA
23.2956	1947	3	ETH	NA	NA
23.349	1947	4	ETH	NA	NA
23.8547	1947	5	ETH	NA	NA
24.5641	1947	6	ETH	NA	NA
23.0718	1947	7	ETH	NA	NA
22.5281	1947	8	ETH	NA	NA
22.5953	1947	9	ETH	NA	NA
22.4809	1947	10	ETH	NA	NA
22.3574	1947	11	ETH	NA	NA
21.492	1947	12	ETH	NA	NA
22.3398	1948	1	ETH	NA	NA
22.8079	1948	2	ETH	NA	NA
23.1943	1948	3	ETH	NA	NA
23.9084	1948	4	ETH	NA	NA
24.0555	1948	5	ETH	NA	NA
22.1834	1948	6	ETH	NA	NA
22.2185	1948	7	ETH	NA	NA
21.6975	1948	8	ETH	NA	NA
22.3319	1948	9	ETH	NA	NA
21.5795	1948	10	ETH	NA	NA
20.5127	1948	11	ETH	NA	NA
20.6525	1948	12	ETH	NA	NA
20.9606	1949	1	ETH	NA	NA
21.7432	1949	2	ETH	NA	NA
23.5284	1949	3	ETH	NA	NA
24.0957	1949	4	ETH	NA	NA
23.3394	1949	5	ETH	NA	NA
22.6773	1949	6	ETH	NA	NA
21.7956	1949	7	ETH	NA	NA
21.8106	1949	8	ETH	NA	NA
21.8666	1949	9	ETH	NA	NA
22.1971	1949	10	ETH	NA	NA
21.084	1949	11	ETH	NA	NA
20.0626	1949	12	ETH	NA	NA
20.8609	1950	1	ETH	NA	NA
21.4192	1950	2	ETH	NA	NA
23.6268	1950	3	ETH	NA	NA
23.8981	1950	4	ETH	NA	NA
23.8666	1950	5	ETH	NA	NA
22.8376	1950	6	ETH	NA	NA
21.7567	1950	7	ETH	NA	NA
21.447	1950	8	ETH	NA	NA
21.8476	1950	9	ETH	NA	NA
21.2825	1950	10	ETH	NA	NA
20.6023	1950	11	ETH	NA	NA
20.4824	1950	12	ETH	NA	NA
21.8483	1951	1	ETH	NA	NA
22.9071	1951	2	ETH	NA	NA
23.8879	1951	3	ETH	NA	NA
23.1416	1951	4	ETH	NA	NA
24.4037	1951	5	ETH	NA	NA
24.1985	1951	6	ETH	NA	NA
22.6893	1951	7	ETH	NA	NA
22.1192	1951	8	ETH	NA	NA
21.4796	1951	9	ETH	NA	NA
23.2806	1951	10	ETH	NA	NA
22.7664	1951	11	ETH	NA	NA
21.6421	1951	12	ETH	NA	NA
21.6279	1952	1	ETH	NA	NA
22.5482	1952	2	ETH	NA	NA
24.9087	1952	3	ETH	NA	NA
23.9987	1952	4	ETH	NA	NA
24.9826	1952	5	ETH	NA	NA
24.0315	1952	6	ETH	NA	NA
22.532	1952	7	ETH	NA	NA
22.0417	1952	8	ETH	NA	NA
23.1627	1952	9	ETH	NA	NA
22.4233	1952	10	ETH	NA	NA
22.4791	1952	11	ETH	NA	NA
22.1602	1952	12	ETH	NA	NA
22.482	1953	1	ETH	NA	NA
23.7156	1953	2	ETH	NA	NA
24.7063	1953	3	ETH	NA	NA
24.2814	1953	4	ETH	NA	NA
25.1406	1953	5	ETH	NA	NA
24.1232	1953	6	ETH	NA	NA
21.9867	1953	7	ETH	NA	NA
22.1684	1953	8	ETH	NA	NA
22.9096	1953	9	ETH	NA	NA
22.4107	1953	10	ETH	NA	NA
22.9354	1953	11	ETH	NA	NA
21.8215	1953	12	ETH	NA	NA
22.2532	1954	1	ETH	NA	NA
23.9571	1954	2	ETH	NA	NA
24.4663	1954	3	ETH	NA	NA
25.2138	1954	4	ETH	NA	NA
24.9	1954	5	ETH	NA	NA
23.5002	1954	6	ETH	NA	NA
21.5839	1954	7	ETH	NA	NA
21.5568	1954	8	ETH	NA	NA
23.0035	1954	9	ETH	NA	NA
21.9911	1954	10	ETH	NA	NA
22.6127	1954	11	ETH	NA	NA
21.8937	1954	12	ETH	NA	NA
21.7902	1955	1	ETH	NA	NA
23.0731	1955	2	ETH	NA	NA
24.7538	1955	3	ETH	NA	NA
24.7456	1955	4	ETH	NA	NA
24.9995	1955	5	ETH	NA	NA
23.7595	1955	6	ETH	NA	NA
22.5398	1955	7	ETH	NA	NA
21.9478	1955	8	ETH	NA	NA
23.3135	1955	9	ETH	NA	NA
22.3096	1955	10	ETH	NA	NA
21.7852	1955	11	ETH	NA	NA
21.6509	1955	12	ETH	NA	NA
20.3537	1956	1	ETH	NA	NA
22.3891	1956	2	ETH	NA	NA
24.575	1956	3	ETH	NA	NA
23.3602	1956	4	ETH	NA	NA
23.8344	1956	5	ETH	NA	NA
22.7199	1956	6	ETH	NA	NA
21.4545	1956	7	ETH	NA	NA
21.1145	1956	8	ETH	NA	NA
22.0155	1956	9	ETH	NA	NA
21.7274	1956	10	ETH	NA	NA
20.8902	1956	11	ETH	NA	NA
20.7135	1956	12	ETH	NA	NA
21.0945	1957	1	ETH	NA	NA
21.2454	1957	2	ETH	NA	NA
22.3409	1957	3	ETH	NA	NA
23.2129	1957	4	ETH	NA	NA
23.2209	1957	5	ETH	NA	NA
23.1164	1957	6	ETH	NA	NA
21.7997	1957	7	ETH	NA	NA
21.7629	1957	8	ETH	NA	NA
22.619	1957	9	ETH	NA	NA
22.3524	1957	10	ETH	NA	NA
22.1543	1957	11	ETH	NA	NA
21.4661	1957	12	ETH	NA	NA
21.6093	1958	1	ETH	NA	NA
21.7941	1958	2	ETH	NA	NA
23.9855	1958	3	ETH	NA	NA
24.4189	1958	4	ETH	NA	NA
24.5163	1958	5	ETH	NA	NA
23.1769	1958	6	ETH	NA	NA
21.9386	1958	7	ETH	NA	NA
21.9605	1958	8	ETH	NA	NA
22.7906	1958	9	ETH	NA	NA
22.3023	1958	10	ETH	NA	NA
21.694	1958	11	ETH	NA	NA
21.2863	1958	12	ETH	NA	NA
21.6066	1959	1	ETH	NA	NA
22.5362	1959	2	ETH	NA	NA
23.2323	1959	3	ETH	NA	NA
24.6078	1959	4	ETH	NA	NA
23.8589	1959	5	ETH	NA	NA
23.4966	1959	6	ETH	NA	NA
21.8958	1959	7	ETH	NA	NA
21.4181	1959	8	ETH	NA	NA
22.4304	1959	9	ETH	NA	NA
22.1703	1959	10	ETH	NA	NA
21.6332	1959	11	ETH	NA	NA
20.9755	1959	12	ETH	NA	NA
20.9	1960	1	ETH	NA	NA
22.3534	1960	2	ETH	NA	NA
22.8463	1960	3	ETH	NA	NA
23.7189	1960	4	ETH	NA	NA
23.3103	1960	5	ETH	NA	NA
23.0908	1960	6	ETH	NA	NA
22.1377	1960	7	ETH	NA	NA
22.1904	1960	8	ETH	NA	NA
22.6486	1960	9	ETH	NA	NA
21.9892	1960	10	ETH	NA	NA
21.5089	1960	11	ETH	NA	NA
21.7864	1960	12	ETH	NA	NA
21.5832	1961	1	ETH	NA	NA
22.3588	1961	2	ETH	NA	NA
23.371	1961	3	ETH	NA	NA
23.8983	1961	4	ETH	NA	NA
24.3245	1961	5	ETH	NA	NA
23.1691	1961	6	ETH	NA	NA
21.452	1961	7	ETH	NA	NA
20.8892	1961	8	ETH	NA	NA
22.2098	1961	9	ETH	NA	NA
21.5248	1961	10	ETH	NA	NA
20.2911	1961	11	ETH	NA	NA
19.9683	1961	12	ETH	NA	NA
20.2892	1962	1	ETH	NA	NA
21.6779	1962	2	ETH	NA	NA
23.3366	1962	3	ETH	NA	NA
23.76	1962	4	ETH	NA	NA
23.407	1962	5	ETH	NA	NA
22.5472	1962	6	ETH	NA	NA
22.0781	1962	7	ETH	NA	NA
21.31	1962	8	ETH	NA	NA
22.3046	1962	9	ETH	NA	NA
21.4581	1962	10	ETH	NA	NA
21.3128	1962	11	ETH	NA	NA
20.7578	1962	12	ETH	NA	NA
21.1436	1963	1	ETH	NA	NA
22.7384	1963	2	ETH	NA	NA
24.0488	1963	3	ETH	NA	NA
23.1767	1963	4	ETH	NA	NA
22.955	1963	5	ETH	NA	NA
22.9123	1963	6	ETH	NA	NA
22.271	1963	7	ETH	NA	NA
21.9558	1963	8	ETH	NA	NA
22.3888	1963	9	ETH	NA	NA
22.773	1963	10	ETH	NA	NA
21.6953	1963	11	ETH	NA	NA
20.723	1963	12	ETH	NA	NA
21.0058	1964	1	ETH	NA	NA
22.0444	1964	2	ETH	NA	NA
23.9423	1964	3	ETH	NA	NA
23.7522	1964	4	ETH	NA	NA
23.4646	1964	5	ETH	NA	NA
22.815	1964	6	ETH	NA	NA
21.3093	1964	7	ETH	NA	NA
21.183	1964	8	ETH	NA	NA
21.9263	1964	9	ETH	NA	NA
21.0925	1964	10	ETH	NA	NA
20.5856	1964	11	ETH	NA	NA
19.6342	1964	12	ETH	NA	NA
20.7037	1965	1	ETH	NA	NA
21.8428	1965	2	ETH	NA	NA
23.137	1965	3	ETH	NA	NA
23.3026	1965	4	ETH	NA	NA
24.0221	1965	5	ETH	NA	NA
23.2818	1965	6	ETH	NA	NA
22.1341	1965	7	ETH	NA	NA
21.6885	1965	8	ETH	NA	NA
22.4713	1965	9	ETH	NA	NA
21.7252	1965	10	ETH	NA	NA
20.933	1965	11	ETH	NA	NA
20.7151	1965	12	ETH	NA	NA
21.2923	1966	1	ETH	NA	NA
22.2481	1966	2	ETH	NA	NA
23.2642	1966	3	ETH	NA	NA
23.4314	1966	4	ETH	NA	NA
23.9288	1966	5	ETH	NA	NA
23.0686	1966	6	ETH	NA	NA
22.6044	1966	7	ETH	NA	NA
22.3213	1966	8	ETH	NA	NA
22.5314	1966	9	ETH	NA	NA
22.1677	1966	10	ETH	NA	NA
21.0117	1966	11	ETH	NA	NA
20.5543	1966	12	ETH	NA	NA
20.8714	1967	1	ETH	NA	NA
22.5766	1967	2	ETH	NA	NA
23.3502	1967	3	ETH	NA	NA
23.3675	1967	4	ETH	NA	NA
23.1743	1967	5	ETH	NA	NA
23.0488	1967	6	ETH	NA	NA
21.6692	1967	7	ETH	NA	NA
21.536	1967	8	ETH	NA	NA
22.0771	1967	9	ETH	NA	NA
21.4467	1967	10	ETH	NA	NA
20.5011	1967	11	ETH	NA	NA
19.8967	1967	12	ETH	NA	NA
20.4138	1968	1	ETH	NA	NA
20.8846	1968	2	ETH	NA	NA
22.7305	1968	3	ETH	NA	NA
22.7575	1968	4	ETH	NA	NA
23.223	1968	5	ETH	NA	NA
22.6886	1968	6	ETH	NA	NA
21.9004	1968	7	ETH	NA	NA
21.9722	1968	8	ETH	NA	NA
22.5543	1968	9	ETH	NA	NA
22.1244	1968	10	ETH	NA	NA
21.123	1968	11	ETH	NA	NA
20.9422	1968	12	ETH	NA	NA
21.4947	1969	1	ETH	NA	NA
21.6852	1969	2	ETH	NA	NA
23.5151	1969	3	ETH	NA	NA
24.3471	1969	4	ETH	NA	NA
23.8782	1969	5	ETH	NA	NA
23.5571	1969	6	ETH	NA	NA
22.5635	1969	7	ETH	NA	NA
21.9827	1969	8	ETH	NA	NA
22.7646	1969	9	ETH	NA	NA
22.4509	1969	10	ETH	NA	NA
22.1046	1969	11	ETH	NA	NA
21.4586	1969	12	ETH	NA	NA
21.5241	1970	1	ETH	NA	NA
23.0947	1970	2	ETH	NA	NA
23.1307	1970	3	ETH	NA	NA
24.0216	1970	4	ETH	NA	NA
24.396	1970	5	ETH	NA	NA
23.8495	1970	6	ETH	NA	NA
22.4263	1970	7	ETH	NA	NA
22.0938	1970	8	ETH	NA	NA
22.6216	1970	9	ETH	NA	NA
22.2457	1970	10	ETH	NA	NA
21.0415	1970	11	ETH	NA	NA
20.5972	1970	12	ETH	NA	NA
20.9488	1971	1	ETH	NA	NA
22.2397	1971	2	ETH	NA	NA
23.2187	1971	3	ETH	NA	NA
23.8064	1971	4	ETH	NA	NA
22.9879	1971	5	ETH	NA	NA
22.8826	1971	6	ETH	NA	NA
22.0544	1971	7	ETH	NA	NA
21.8108	1971	8	ETH	NA	NA
22.026	1971	9	ETH	NA	NA
21.8426	1971	10	ETH	NA	NA
20.8931	1971	11	ETH	NA	NA
20.0085	1971	12	ETH	NA	NA
21.3754	1972	1	ETH	NA	NA
21.6319	1972	2	ETH	NA	NA
23.372	1972	3	ETH	NA	NA
23.5064	1972	4	ETH	NA	NA
23.7032	1972	5	ETH	NA	NA
23.115	1972	6	ETH	NA	NA
22.6408	1972	7	ETH	NA	NA
22.3786	1972	8	ETH	NA	NA
22.7277	1972	9	ETH	NA	NA
22.4489	1972	10	ETH	NA	NA
21.6378	1972	11	ETH	NA	NA
21.3952	1972	12	ETH	NA	NA
21.8037	1973	1	ETH	NA	NA
23.3992	1973	2	ETH	NA	NA
24.9066	1973	3	ETH	NA	NA
25.2757	1973	4	ETH	NA	NA
23.9174	1973	5	ETH	NA	NA
23.6835	1973	6	ETH	NA	NA
22.6556	1973	7	ETH	NA	NA
